"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-11-19 ~ 2025-11-18"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 영등포구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 500 ~ 3000 만원"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"1552","서울특별시 영등포구 대림동","1***","8m미만","49.77","월세","202504","21","1,000","60","1992","디지털로53가길","202505~202705","신규","-","","","단독다가구"
"1553","서울특별시 영등포구 대림동","9**","8m미만","25.00","월세","202504","21","1,000","37","1995","대림로7길","202504~202704","신규","-","","","단독다가구"
"1554","서울특별시 영등포구 영등포동6가","4*","12m미만","15.00","월세","202504","21","500","45","2011","영신로44길","202505~202602","신규","-","","","단독다가구"
"1555","서울특별시 영등포구 당산동3가","7*","12m미만","25.55","월세","202504","21","1,000","53","1993","양산로25길","202506~202706","신규","-","","","단독다가구"
"1556","서울특별시 영등포구 도림동","2**","8m미만","32.00","월세","202504","21","500","50","1992","도림로113가길","202504~202704","신규","-","","","단독다가구"
"1557","서울특별시 영등포구 신길동","9*","8m미만","104.84","월세","202504","21","1,000","55","2015","영등포로","202505~202705","신규","-","","","단독다가구"
"1558","서울특별시 영등포구 영등포동","6**","8m미만","30.00","월세","202504","20","500","30","","영신로9가길","202505~202605","신규","-","","","단독다가구"
"1559","서울특별시 영등포구 양평동2가","4*","8m미만","36.58","월세","202504","20","1,000","60","1994","영등포로","202506~202706","신규","-","","","단독다가구"
"1560","서울특별시 영등포구 신길동","9*","8m미만","158.52","월세","202504","20","1,000","50","1990","도신로64길","202505~202705","신규","-","","","단독다가구"
"1561","서울특별시 영등포구 대림동","1***","8m미만","49.56","월세","202504","20","500","40","1992","디지털로53가길","202504~202704","신규","-","","","단독다가구"
"1562","서울특별시 영등포구 대림동","6**","8m미만","76.03","월세","202504","20","1,000","40","1985","도신로10길","202504~202704","신규","-","","","단독다가구"
"1563","서울특별시 영등포구 대림동","8**","8m미만","30.00","월세","202504","20","500","70","1992","대림로17길","202505~202705","신규","-","","","단독다가구"
"1564","서울특별시 영등포구 대림동","9**","8m미만","22.62","월세","202504","20","1,000","45","2020","시흥대로175길","202504~202704","신규","-","","","단독다가구"
"1565","서울특별시 영등포구 대림동","1***","8m미만","67.56","월세","202504","20","2,000","80","1988","디지털로47길","202504~202704","신규","-","","","단독다가구"
"1566","서울특별시 영등포구 영등포동5가","9*","8m미만","26.40","월세","202504","19","1,000","60","2016","영중로22길","202504~202704","신규","-","","","단독다가구"
"1567","서울특별시 영등포구 도림동","2**","8m미만","55.00","월세","202504","19","1,000","60","1997","도영로11길","202505~202705","신규","-","","","단독다가구"
"1568","서울특별시 영등포구 대림동","7**","12m미만","28.00","월세","202504","19","500","35","1986","도림로41길","202504~202704","신규","-","","","단독다가구"
"1569","서울특별시 영등포구 양평동1가","4*","8m미만","45.50","월세","202504","19","1,000","60","","선유로","202505~202705","신규","-","","","단독다가구"
"1570","서울특별시 영등포구 당산동3가","4**","12m미만","19.80","월세","202504","19","2,000","55","2011","당산로27길","202506~202606","신규","-","","","단독다가구"
"1571","서울특별시 영등포구 대림동","1***","8m미만","25.00","월세","202504","19","500","55","1987","디지털로37가길","202504~202704","신규","-","","","단독다가구"
"1572","서울특별시 영등포구 대림동","1***","8m미만","16.53","월세","202504","19","3,000","49","2021","디지털로38길","202504~202704","신규","-","","","단독다가구"
"1573","서울특별시 영등포구 대림동","9**","8m미만","19.00","월세","202504","19","500","51","2016","신길로15가길","202504~202604","신규","-","","","단독다가구"
"1574","서울특별시 영등포구 신길동","3***","8m미만","49.20","월세","202504","19","500","40","1992","신풍로10길","202505~202704","신규","-","","","단독다가구"
"1575","서울특별시 영등포구 신길동","2**","8m미만","54.55","월세","202504","19","3,000","52","1991","가마산로67길","202505~202705","신규","-","","","단독다가구"
"1576","서울특별시 영등포구 신길동","2**","8m미만","36.74","월세","202504","19","1,000","37","1992","도신로40길","202505~202705","신규","-","","","단독다가구"
"1577","서울특별시 영등포구 도림동","2**","8m미만","43.20","월세","202504","19","500","45","1993","도신로19가길","202504~202704","신규","-","","","단독다가구"
"1578","서울특별시 영등포구 양평동5가","1**","25m미만","24.00","월세","202504","18","1,000","57","1992","양평로22사길","202504~202704","신규","-","","","단독다가구"
"1579","서울특별시 영등포구 신길동","1**","8m미만","40.00","월세","202504","18","1,000","50","1992","신길로54길","202505~202705","신규","-","","","단독다가구"
"1580","서울특별시 영등포구 도림동","8*","12m미만","25.00","월세","202504","18","1,000","45","1973","도신로29가길","202504~202704","신규","-","","","단독다가구"
"1581","서울특별시 영등포구 대림동","8**","8m미만","33.00","월세","202504","18","500","35","1990","대림로22라길","202504~202704","신규","-","","","단독다가구"
"1582","서울특별시 영등포구 대림동","8**","12m미만","18.00","월세","202504","18","1,000","40","","도림로54길","202505~202705","신규","-","","","단독다가구"
"1583","서울특별시 영등포구 신길동","3**","8m미만","29.43","월세","202504","18","2,000","40","1995","가마산로49길","202505~202705","신규","-","","","단독다가구"
"1584","서울특별시 영등포구 도림동","2**","12m미만","17.04","월세","202504","18","3,000","50","2020","도신로15다길","202505~202705","신규","-","","","단독다가구"
"1585","서울특별시 영등포구 도림동","1**","8m미만","40.00","월세","202504","18","1,000","40","1992","도림로108나길","202504~202704","신규","-","","","단독다가구"
"1586","서울특별시 영등포구 신길동","4***","8m미만","21.00","월세","202504","18","1,000","60","2019","신풍로20길","202505~202705","신규","-","","","단독다가구"
"1587","서울특별시 영등포구 신길동","4***","8m미만","36.50","월세","202504","18","3,000","60","2011","여의대방로9가길","202505~202605","신규","-","","","단독다가구"
"1588","서울특별시 영등포구 신길동","3***","8m미만","164.28","월세","202504","18","1,500","80","1978","신풍로","202505~202705","신규","-","","","단독다가구"
"1589","서울특별시 영등포구 신길동","1***","8m미만","68.80","월세","202504","18","500","35","1991","신풍로25가길","202504~202704","신규","-","","","단독다가구"
"1590","서울특별시 영등포구 당산동1가","1**","8m미만","30.00","월세","202504","17","500","38","1991","영신로47길","202504~202704","신규","-","","","단독다가구"
"1591","서울특별시 영등포구 도림동","1**","25m이상","35.00","월세","202504","17","1,000","40","1994","도림로","202504~202704","신규","-","","","단독다가구"
"1592","서울특별시 영등포구 대림동","8**","12m미만","18.00","월세","202504","17","500","36","2016","대림로41길","202504~202610","신규","-","","","단독다가구"
"1593","서울특별시 영등포구 대림동","6**","12m미만","18.00","월세","202504","17","500","40","2018","대림로40다길","202504~202604","신규","-","","","단독다가구"
"1594","서울특별시 영등포구 대림동","8**","8m미만","35.00","월세","202504","17","2,000","55","1990","대림로22나길","202505~202705","신규","-","","","단독다가구"
"1595","서울특별시 영등포구 당산동6가","1**","8m미만","15.00","월세","202504","17","1,000","60","","당산로50길","202505~202605","신규","-","","","단독다가구"
"1596","서울특별시 영등포구 신길동","4**","25m미만","94.74","월세","202504","17","500","40","2006","여의대방로47길","202504~202704","신규","-","","","단독다가구"
"1597","서울특별시 영등포구 신길동","1***","8m미만","30.00","월세","202504","17","2,000","75","2022","신풍로19가길","202504~202704","신규","-","","","단독다가구"
"1598","서울특별시 영등포구 신길동","2**","8m미만","171.76","월세","202504","16","500","40","1996","도신로56길","202505~202705","신규","-","","","단독다가구"
"1599","서울특별시 영등포구 신길동","3**","8m미만","35.00","월세","202504","16","1,000","60","1992","가마산로61가길","202505~202705","신규","-","","","단독다가구"
"1600","서울특별시 영등포구 신길동","4**","8m미만","179.50","월세","202504","16","2,000","80","1979","여의대방로47다길","202505~202705","신규","-","","","단독다가구"
"1601","서울특별시 영등포구 신길동","4***","8m미만","22.00","월세","202504","16","1,000","35","1989","신풍로22길","202504~202704","신규","-","","","단독다가구"
"1602","서울특별시 영등포구 대림동","9**","8m미만","18.00","월세","202504","16","1,000","50","2016","디지털로70길","202504~202604","신규","-","","","단독다가구"
"1603","서울특별시 영등포구 도림동","*","8m미만","20.10","월세","202504","16","500","55","2017","도신로39가길","202504~202704","신규","-","","","단독다가구"
"1604","서울특별시 영등포구 신길동","1***","12m미만","33.00","월세","202504","16","2,000","35","1990","영등포로84길","202505~202705","신규","-","","","단독다가구"
"1605","서울특별시 영등포구 신길동","4***","8m미만","18.00","월세","202504","16","1,000","60","2018","여의대방로9가길","202504~202604","신규","-","","","단독다가구"
"1606","서울특별시 영등포구 양평동1가","7*","8m미만","34.10","월세","202504","16","1,000","85","1991","선유동1로","202506~202706","신규","-","","","단독다가구"
"1607","서울특별시 영등포구 대림동","6**","12m미만","45.00","월세","202504","16","1,000","55","1989","대림로40나길","202504~202704","신규","-","","","단독다가구"
"1608","서울특별시 영등포구 대림동","7**","12m미만","39.60","월세","202504","16","1,000","60","1986","대림로31가길","202504~202704","신규","-","","","단독다가구"
"1609","서울특별시 영등포구 대림동","1***","8m미만","23.00","월세","202504","16","3,000","40","","디지털로48길","202504~202704","신규","-","","","단독다가구"
"1610","서울특별시 영등포구 대림동","8**","8m미만","18.00","월세","202504","16","500","46","2017","디지털로69가길","202504~202604","신규","-","","","단독다가구"
